1301011,1301,PAGAI SELATAN
1301012,1301,SIKAKAP
1301013,1301,PAGAI UTARA
1301021,1301,SIPORA SELATAN
1301022,1301,SIPORA UTARA
1301030,1301,SIBERUT SELATAN
1301031,1301,SEBERUT BARAT DAYA
1301032,1301,SIBERUT TENGAH
1301040,1301,SIBERUT UTARA
1301041,1301,SIBERUT BARAT
1302011,1302,SILAUT
1302012,1302,LUNANG
1302020,1302,BASA AMPEK BALAI TAPAN
1302021,1302,RANAH AMPEK HULU TAPAN
1302030,1302,PANCUNG SOAL
1302031,1302,AIRPURA
1302040,1302,LINGGO SARI BAGANTI
1302050,1302,RANAH PESISIR
1302060,1302,LENGAYANG
1302070,1302,SUTERA
1302080,1302,BATANG KAPAS
1302090,1302,IV JURAI
1302100,1302,BAYANG
1302101,1302,IV  NAGARI BAYANG UTARA
1302110,1302,KOTO XI TARUSAN
1303040,1303,PANTAI CERMIN
1303050,1303,LEMBAH GUMANTI
1303051,1303,HILIRAN GUMANTI
1303060,1303,PAYUNG SEKAKI
1303061,1303,TIGO LURAH
1303070,1303,LEMBANG JAYA
1303071,1303,DANAU KEMBAR
1303080,1303,GUNUNG TALANG
1303090,1303,BUKIT SUNDI
1303100,1303,IX KOTO SUNGAI LASI
1303110,1303,KUBUNG
1303120,1303,X KOTO DIATAS
1303130,1303,X KOTO SINGKARAK
1303140,1303,JUNJUNG SIRIH
1304050,1304,KAMANG BARU
1304060,1304,TANJUNG GADANG
1304070,1304,SIJUNJUNG
1304071,1304,LUBUK TAROK
1304080,1304,IV NAGARI
1304090,1304,KUPITAN
1304100,1304,KOTO TUJUH
1304110,1304,SUMPUR KUDUS
1305010,1305,SEPULUH KOTO
1305020,1305,BATIPUH
1305021,1305,BATIPUH SELATAN
1305030,1305,PARIANGAN
1305040,1305,RAMBATAN
1305050,1305,LIMA KAUM
1305060,1305,TANJUNG EMAS
1305070,1305,PADANG GANTING
1305080,1305,LINTAU BUO
1305081,1305,LINTAU BUO UTARA
1305090,1305,SUNGAYANG
1305100,1305,SUNGAI TARAB
1305110,1305,SALIMPAUNG
1305111,1305,TANJUNG BARU
1306010,1306,BATANG ANAI
1306020,1306,LUBUK ALUNG
1306021,1306,SINTUK TOBOH GADANG
1306030,1306,ULAKAN TAPAKIS
1306040,1306,NAN SABARIS
1306050,1306,2 X 11 ENAM LINGKUNG
1306051,1306,ENAM LINGKUNG
1306052,1306,2 X 11 KAYU TANAM
1306060,1306,VII KOTO SUNGAI SARIAK
1306061,1306,PATAMUAN
1306062,1306,PADANG SAGO
1306070,1306,V KOTO KP DALAM
1306071,1306,V KOTO TIMUR
1306080,1306,SUNGAI LIMAU
1306081,1306,BATANG GASAN
1306090,1306,SUNGAI GERINGGING
1306100,1306,IV KOTO AUR MALINTANG
1307010,1307,TANJUNG MUTIARA
1307020,1307,LUBUK BASUNG
1307021,1307,AMPEK NAGARI
1307030,1307,TANJUNG RAYA
1307040,1307,MATUR
1307050,1307,IV KOTO
1307051,1307,MALALAK
1307061,1307,BANUHAMPU
1307062,1307,SUNGAI PUA
1307070,1307,AMPEK ANGKEK
1307071,1307,CANDUANG
1307080,1307,BASO
1307090,1307,TILATANG KAMANG
1307091,1307,KAMANG MAGEK
1307100,1307,PALEMBAYAN
1307110,1307,PALUPUH
1308010,1308,PAYAKUMBUH
1308011,1308,AKABILURU
1308020,1308,LUAK
1308021,1308,LAREH SAGO HALABAN
1308022,1308,SITUJUAH LIMO NAGARI
1308030,1308,HARAU
1308040,1308,GUGUAK
1308041,1308,MUNGKA
1308050,1308,SULIKI
1308051,1308,BUKIK BARISAN
1308060,1308,GUNUANG OMEH
1308070,1308,KAPUR IX
1308080,1308,PANGKALAN KOTO BARU
1309070,1309,BONJOL
1309071,1309,TIGO NAGARI
1309072,1309,SIMPANG ALAHAN MATI
1309080,1309,LUBUK SIKAPING
1309100,1309,DUA KOTO
1309110,1309,PANTI
1309111,1309,PADANG GELUGUR
1309121,1309,RAO
1309122,1309,MAPAT TUNGGUL
1309123,1309,MAPAT TUNGGUL SELATAN
1309124,1309,RAO SELATAN
1309125,1309,RAO UTARA
1310010,1310,SANGIR
1310020,1310,SANGIR JUJUAN
1310021,1310,SANGIR BALAI JANGGO
1310030,1310,SANGIR BATANG HARI
1310040,1310,SUNGAI PAGU
1310041,1310,PAUAH DUO
1310050,1310,KOTO PARIK GADANG DIATEH
1311010,1311,SUNGAI RUMBAI
1311011,1311,KOTO BESAR
1311012,1311,ASAM JUJUHAN
1311020,1311,KOTO BARU
