3501010,3501,DONOROJO
3501020,3501,PUNUNG
3501030,3501,PRINGKUKU
3501040,3501,PACITAN
3501050,3501,KEBONAGUNG
3501060,3501,ARJOSARI
3501070,3501,NAWANGAN
3501080,3501,BANDAR
3501090,3501,TEGALOMBO
3501100,3501,TULAKAN
3501110,3501,NGADIROJO
3501120,3501,SUDIMORO
3502010,3502,NGRAYUN
3502020,3502,SLAHUNG
3502030,3502,BUNGKAL
3502040,3502,SAMBIT
3502050,3502,SAWOO
3502060,3502,SOOKO
3502061,3502,PUDAK
3502070,3502,PULUNG
3502080,3502,MLARAK
3502090,3502,SIMAN
3502100,3502,JETIS
3502110,3502,BALONG
3502120,3502,KAUMAN
3502130,3502,JAMBON
3502140,3502,BADEGAN
3502150,3502,SAMPUNG
3502160,3502,SUKOREJO
3502170,3502,PONOROGO
3502180,3502,BABADAN
3502190,3502,JENANGAN
3502200,3502,NGEBEL
3503010,3503,PANGGUL
3503020,3503,MUNJUNGAN
3503030,3503,WATULIMO
3503040,3503,KAMPAK
3503050,3503,DONGKO
3503060,3503,PULE
3503070,3503,KARANGAN
3503071,3503,SURUH
3503080,3503,GANDUSARI
3503090,3503,DURENAN
3503100,3503,POGALAN
3503110,3503,TRENGGALEK
3503120,3503,TUGU
3503130,3503,BENDUNGAN
3504010,3504,BESUKI
3504020,3504,BANDUNG
3504030,3504,PAKEL
3504040,3504,CAMPUR DARAT
3504050,3504,TANGGUNG GUNUNG
3504060,3504,KALIDAWIR
3504070,3504,PUCANG LABAN
3504080,3504,REJOTANGAN
3504090,3504,NGUNUT
3504100,3504,SUMBERGEMPOL
3504110,3504,BOYOLANGU
3504120,3504,TULUNGAGUNG
3504130,3504,KEDUNGWARU
3504140,3504,NGANTRU
3504150,3504,KARANGREJO
3504160,3504,KAUMAN
3504170,3504,GONDANG
3504180,3504,PAGER WOJO
3504190,3504,SENDANG
3505010,3505,BAKUNG
3505020,3505,WONOTIRTO
3505030,3505,PANGGUNGREJO
3505040,3505,WATES
3505050,3505,BINANGUN
3505060,3505,SUTOJAYAN
3505070,3505,KADEMANGAN
3505080,3505,KANIGORO
3505090,3505,TALUN
3505100,3505,SELOPURO
3505110,3505,KESAMBEN
3505120,3505,SELOREJO
3505130,3505,DOKO
3505140,3505,WLINGI
3505150,3505,GANDUSARI
3505160,3505,GARUM
3505170,3505,NGLEGOK
3505180,3505,SANANKULON
3505190,3505,PONGGOK
3505200,3505,SRENGAT
3505210,3505,WONODADI
3505220,3505,UDANAWU
3506010,3506,MOJO
3506020,3506,SEMEN
3506030,3506,NGADILUWIH
3506040,3506,KRAS
3506050,3506,RINGINREJO
3506060,3506,KANDAT
3506070,3506,WATES
3506080,3506,NGANCAR
3506090,3506,PLOSOKLATEN
3506100,3506,GURAH
3506110,3506,PUNCU
3506120,3506,KEPUNG
3506130,3506,KANDANGAN
3506140,3506,PARE
